asv	domain	dper	phylum	pper	class	cper	order	oper	family	fper	genus	gper
0b3a22fab7761caeea357b6b63878573	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	1
ec00793719a9f9c5bf687ebfd60c2275	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.98	Pantoea	0.82
f7ca1a4895f905685501e387253bdf0a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
5dcbb9948616920e808fcb7ed52ac054	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.9	Pantoea	0.9
f8515d4374c0387d9200768814b77ffb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
19165ab07307d941c2038c2fde527500	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
deff03ead27aebdc29254ea4238ffe12	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
14503323b296977a6c7a4d3842472fe7	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
406d9d6ab2d854b143ee1dfddd458b50	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.71
53c36cbd5ea6c6aae8e2685c764b365a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
e3eab9442f599948092b98b7250c1c31	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Citrobacter	0.92
49bb900d5dbbe2d5f117c3052e6eadeb	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Enterococcaceae	1	Enterococcus	1
9f9d7d0c5de7711d693f7a228251a84f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
f1a31eb33ed0c3557e903da89401bb42	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
b57af8fe2fe9de8b37d6b9ae8c41b7d5	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	Stenotrophomonas	1
c0bbee5f2573b313798f13447c9883cb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.98	Pantoea	0.79
d1f82dde67c1d5e88cd544395cf79593	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
563e7221eb617fde052dfaab3c70ba14	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.98	Pantoea	0.79
6b817f01b3a10c0b1cd125ddfbf4254d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.98
954c6cd813c31130f2600622d1a8532a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.86
dd586a1ae04ed2d129d944286ae71f61	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
c1ca46c9e0a4664604b5f9dcf4fed43a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
53db708b0d370f5b44c91ffb7b8d2532	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Enterococcaceae	1	Enterococcus	1
5ecbe21f6a782e06d3399d9a6f650699	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.99	Enterobacter	0.98
e048001f0dfda3c7b90427c55f6fc6b6	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
c60d7f8fd1aed2abeae48ba97955d969	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Streptococcaceae	1	Lactococcus	1
8781213783348bb4051f6c4f400a42f3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	0.82
9d73b4fc13c4ff2954dcdadc7347bbe4	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
e2e776fd068d84fd8a1fea882c56e211	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
8029e84789c895405e38bcfe1b44ace6	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	0.96
3d5198f11e7dcf3f8aa89b37dbbf7463	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
b44e9914d360810749c2ea9d5c509a10	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
6ac75b0c4861aaa3807df982fe69e0b5	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	Stenotrophomonas	1
eabdd8fe7a285d1e5f6a99ba1e5d2bf9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
ad6062f230fc6b1727ec1eceb64ebde3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
0894236c3d3560f89cfc6731b91f23b2	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
bf004618c607564e3cd319a19fd60052	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.83
933c71dbcf66f69ebd0aeae3ae013fbb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
12dcf8b4a3eaf4007ad3d8218c0cb05d	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Burkholderiaceae	1	Cupriavidus	1
1ee8ac799267ee05bee2c5a167b2ba5d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
4a9277a0e1b88e636a245de1c0d23b5a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
7cfbae444cbdc8d57d2135da60d3868d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Citrobacter	0.9
957ab1d0416a59fdd4844ad43c956129	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
4d009996ab35229151fb4795eb838306	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
fd4bb2e153d2dbeca60f32e35b20493f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Morganella	1
427248c0c5dd6a34259333d1ad5f11a2	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
2fd5e8a3582cc11b1679c182febd19e2	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Morganella	1
4fad5c94aed880ec9ef46de1a9ec13e3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.98	Pantoea	0.82
6a5cd28b90c47926be44ea037c3d0ac8	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
c4f287d2e7db8651e426d5d4f031dd30	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
60a3fe22bf71b8d465b11b280e8c888c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
355519f4b0ba4d7a5a807b4bb95c503d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
01bc328de8269bb3d1b761b4b07ceb64	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
dbea3a665abd98d19af613cf9ee4b993	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	Stenotrophomonas	1
02e18dab56aed70976d581689a11c924	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	0.44
32d2f00da3e61746fc9fd16f432dc916	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	1
e5abf60982f3a959874981b59ec38a40	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.95	Pantoea	0.94
b19f2720da55aa140d90642926e85127	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
a5ac3bd5fc447a5ec71aeb857ff3ac8d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
84509fb56c4a29bcaf9ee113e88dc578	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
8b3d9fcb44302af4272aec1042b99dd0	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.98
bad8b836df2655cb621095755951769c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.97	Enterobacter	0.95
95749814d74f7813b4668ecdcc982ef6	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.94	Pantoea	0.94
a5f1ab6a1058c8519abaca1742eb3a3f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	1	Serratia	1
9becb804e70604bfb342847148a67e18	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
4437bf078e247744cc220f306364eb31	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
8a721bc5435ec465cb2c6411dd0d136f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	0.67	Providencia	0.67
a7e030e12c8015dcef7fba77a58135e9	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	0.99	Enterococcaceae	0.98	Enterococcus	0.94
2f2e9777ad8d3ab236f238178199ab0a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.98
a5b00709fd4282200e6ec41beb608122	Bacteria	1	Bacillota	0.9	Bacilli	0.9	Lactobacillales	0.9	Enterococcaceae	0.55	Melissococcus	0.53
fdf248eb31046a2c85b85c0220784afc	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
e290272ba77715c2539edbd4335a031c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	0.56	Morganella	0.56
42f83f4895210408017cfcdec2001584	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	0.85
d69f55c04fec9e77af23f5a6c5f66fd3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
cc60334fa5872db0071ce5d70653f99c	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	0.91
9f18d1fcb1efd808cbdc893efced2675	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
4db6d904a94a8c35d8fc7a855a861dd4	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.61	Enterobacter	0.57
9ef7500d8dd7d933dacf84d4001ac337	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
b20cae64a1218fb0a75b197c62a4a2db	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
5fee392c51d586b91f1dad83daa60a65	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.97	Bacillus	0.97
fccfd0415862a06ff3c3776a2e498a83	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
7487a79bae8dfb562bbdae39c7424630	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
5e8997e5c0d986daf4a029551737a214	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.99	Pluralibacter	0.49
f7b7c18cd2ab41a0362006c9e88073b1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	1
67c2a9b9f09501f9946c4382adf2911b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
ca9c498a3a16b7caa2865043b0ead438	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.97	Serratia	0.97
51cd992f81aab088530f5adea44db8aa	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Salmonella	0.93
575003afa2485b8567874f3391bf81e5	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.48
2fff8827299cdfdd7fa0910a1d699fcb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
5f31351d491a170cd11f88784403388f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	1
fbb431bd25048ef85ad1a6a42836d467	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
498b1820c3b24b678071d5c301622dd3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.9
a20d341a49358b39905b95c7092eb5c9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
be55c2cc9e65feedc0a1171b818903a3	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
29f07f3c441785cbb77e9ad78e7b5426	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.68
d06b6b9d6d06a81ce8cfe3232e0c9b4a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.59
29826c6f8338ccd78c4ce608b5da892b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.98
1a4a9ce1d2b889df60ff1965ba6bbe67	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.79	Enterobacter	0.62
82331df137afc881c59c089a6c7c5632	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
081f20e1205d77dd0122f5075ad593bc	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.96	Serratia	0.96
a6b8dda16473d1c037969a61e0d82f99	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
9ecb0b49a656c4a5e1ffc3db6c144a2a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Moraxellaceae	1	Acinetobacter	1
89913323cd1cb1242f29c08270d5dd8c	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
ff363fbf00e6fd7966c94725f2a1fe42	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
e06be2ce6fdd4fbe2c19da398c2de185	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
f9f0974c944aca0da2bf195021423228	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
ce1710bb1f94d13667128d2e776ec97e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
c9b0f0f81c5abd4026a74f64bcd55c08	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.89	Pantoea	0.86
c71e3929ff860247108ebc4da7ac0fb2	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	0.96	Bacillus	0.96
177e887380e59eb444daaaa24319e418	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.76	Enterobacter	0.61
9a0a0bf2c96d02e5d0d11617bcaacd82	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
2f8ce6a08f4be521adbfc4ad7031062a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Halopseudomonas	0.44
1059db070a192f831c392bbcdbe2554d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
101df631119e1d5336f9e061c051b2a0	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	0.99
e8b68c89062ca5b5b7cfd89ba7bc3cc9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.89	Pantoea	0.89
60e1a561711cee8fc5cffb346a509226	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
8668108975aefb0528edba506ef9c263	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.99
8ffdc1f4083c1379fcf1b73fc38f47bc	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.96	Klebsiella	0.47
d1e6140415317c314efe280c47825a08	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
b6999bf1906cc0b008f8604c68addf15	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.98
6093bc4e01d214ff4114ce5f05f8b01b	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
f928b78739ca82158fa58d1a41fe41f4	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Morganella	1
30f0fd95cbf39ab3782bedfc94e594f9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.98	Pantoea	0.98
11d3596052c0a93d61d636beef67fa6a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	0.78	Pseudomonadaceae	0.78	Azomonas	0.67
36c05dc2fc781cc3ac54d86e697d87d7	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
73e3632202c0fbbb8f9c9ba4220b95ff	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.92
db2efc400f9a52ac99904144bbb0264a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.97	Enterobacter	0.66
686dbf28ce2166d5a1c612a7811fa7a4	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.98
65fc5e0958cf6a2d6968f95fde53b7a9	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
5fad4791bf98b791bdcdf02b904b23b4	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.94
5a5529545d024357244bf9428d0063f7	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Staphylococcaceae	1	Staphylococcus	1
51ec066d60d1f53840c506d44c5641ca	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	0.98	Pantoea	0.84
b416ddecba617de6e10e0ebc8d76b9a0	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	0.58
f4cd5931b2bee06680bbaaf8c256b9e0	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.98	Serratia	0.98
e2e6af39576b9da6f04b9b22c79a7aae	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.93	Bacillaceae	0.93	Bacillus	0.91
1e387940346fe2732203463979d7fc2a	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
c64216c292133caeabaf9ca4cb16d41c	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	0.77	Bacillaceae	0.77	Bacillus	0.74
376eef33aa43e4abb19e36a09db68b46	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	1	Enterococcaceae	1	Enterococcus	1
8ca94f3b5eccbb602d1bea13a72176d1	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
168e31dc8cbae6b02cdc3e8310f59c19	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	0.99	Enterobacteriaceae	0.99	Leclercia	0.28
0a4d0bddedc415d878e6997d7164170f	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Escherichia/Shigella	0.94
28379f61cc65593f44a29b55d4691b87	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
6c968949b154a45ce5c3d3d4ddc0e2eb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
78b22790ae29c6334fa505823dab1f84	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.62	Serratia	0.62
440055b3bd1a6deaf31f517e80eb8d64	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
c273788677728fa051eb76aa7dd1793d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	0.98
ac8a2ef3ab3e8dba7a2e4501ee87c42e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Azotobacter	0.38
94c97035cd66002f3158900bd83f06ba	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	0.72	Providencia	0.72
a71afca3760d3ea508a33b8e378b05fa	Bacteria	1	Pseudomonadota	1	Alphaproteobacteria	1	Sphingomonadales	1	Sphingomonadaceae	1	Sphingomonas	1
d1eee6fbc1d844f2486a7290db632399	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Erwiniaceae	1	Pantoea	1
6d8b5af13fc8cf32929dce201eea0c3d	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	1	Pseudomonadaceae	1	Pseudomonas	1
09738bf65ac8faf93f3c486e51c8bb9e	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Enterobacter	1
849b87a5429d3e39729e2453d5964539	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Pseudomonadales	0.84	Pseudomonadaceae	0.84	Azomonas	0.64
ac36c95fc1aba5f359895424b35f8909	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.95
018f930b15bf918913642571ff30ad98	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.98	Enterobacter	0.68
e84841f01bb3531a7cb523eee03f0932	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Yersiniaceae	0.74	Serratia	0.74
235b0610a157401a88b95925a7a745f0	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Klebsiella	0.98
fa7f69f81de295b0a52aefa09bb75183	Bacteria	1	Bacillota	1	Bacilli	1	Caryophanales	1	Bacillaceae	1	Bacillus	1
5700dd3d3c6eeb7bcd7cab7497c3d6ec	Bacteria	1	Pseudomonadota	1	Betaproteobacteria	1	Burkholderiales	1	Burkholderiaceae	1	Ralstonia	1
b05c1ed5585d0ef06fab71506903b211	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	0.99	Enterobacter	0.99
97b8c4974659aabd1fb15f3dac936d54	Bacteria	1	Bacillota	1	Bacilli	1	Lactobacillales	0.89	Enterococcaceae	0.86	Enterococcus	0.85
50cbc0f37a61780a898b5836cd7806fb	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Morganellaceae	1	Providencia	1
166a3bb11aac95479ecc1ce9262e1e85	Bacteria	1	Pseudomonadota	1	Gammaproteobacteria	1	Enterobacterales	1	Enterobacteriaceae	1	Citrobacter	0.83
